bom_id,title,total_gross,theaters,release_date,year
rl3028059649,The Summer of Sangaile,"$4,480",2,Nov 20,2015
rl526288385,The Lovely Month of May,"$55,038",3,Sep 13,2015
rl4183655937,Justice Is Mind,"$14,360",1,Aug 18,2015
rl310216193,On Tour with Pina Bausch,"$18,016",2,Apr 4,2015
rl3574040065,Far from Vietnam,"$8,132",1,Aug 28,2015
rl2557707777,Rogue One: A Star Wars Story,"$532,177,324","4,157",Dec 16,2016
rl3076752897,Doctor Strange,"$232,641,920","3,882",Nov 4,2016
rl3696264705,Fantastic Beasts and Where to Find Them,"$234,037,575","4,144",Nov 18,2016
rl4249847297,Moana,"$248,757,044","3,875",Nov 23,2016
rl2103150081,Sing,"$270,395,425","4,029",Dec 21,2016
rl3967256065,Trolls,"$153,707,064","4,066",Nov 4,2016
rl3581707777,Sully,"$125,070,033","3,955",Sep 9,2016
rl3128788481,The Magnificent Seven,"$93,432,655","3,696",Sep 23,2016
rl3195962881,Arrival,"$100,546,139","3,115",Nov 11,2016
rl224953857,Miss Peregrine's Home for Peculiar Children,"$87,242,834","3,835",Sep 30,2016
rl1702725121,The Accountant,"$86,260,045","3,402",Oct 14,2016
rl611485185,Storks,"$72,679,278","3,922",Sep 23,2016
rl780043777,Hacksaw Ridge,"$67,209,615","2,971",Nov 4,2016
rl2189264385,Jack Reacher: Never Go Back,"$58,697,076","3,780",Oct 21,2016
rl1132299777,Passengers,"$100,014,699","3,478",Dec 21,2016
rl4286547457,Office Christmas Party,"$54,767,494","3,210",Dec 9,2016
rl1533183489,Almost Christmas,"$42,158,780","2,379",Nov 11,2016
rl3011282433,Allied,"$40,098,064","3,160",Nov 23,2016
rl4265772545,Assassin's Creed,"$54,647,948","2,996",Dec 21,2016
rl2203813377,Inferno,"$34,343,574","3,576",Oct 28,2016
rl241141249,La La Land,"$151,101,803","3,236",Dec 9,2016
rl3732768257,Why Him?,"$60,323,786","3,008",Dec 23,2016
rl226461185,Manchester by the Sea,"$47,695,371","1,213",Nov 18,2016
rl2273216001,Fences,"$57,682,904","2,368",Dec 16,2016
rl763332097,Collateral Beauty,"$31,016,021","3,028",Dec 16,2016
rl3564930561,Bad Santa 2,"$17,782,178","2,945",Nov 23,2016
rl4017915393,The Edge of Seventeen,"$14,431,633","1,945",Nov 18,2016
rl2558428673,Moonlight,"$27,854,932","1,564",Oct 21,2016
rl58623489,Nocturnal Animals,"$10,663,357","1,262",Nov 18,2016
rl3917448705,Queen of Katwe,"$8,874,389","1,259",Sep 23,2016
rl4177626625,Dangal,"$12,391,761",338,Dec 21,2016
rl4252861953,A Beautiful Planet,"$15,650,615",155,Apr 29,2016
rl2810152449,Loving,"$7,751,969",572,Nov 4,2016
rl124880385,Shut In,"$6,900,335","2,058",Nov 11,2016
rl285312513,Jackie,"$13,960,394",508,Dec 2,2016
rl1132430849,Lion,"$51,738,905","1,802",Nov 25,2016
rl1518306817,Miss Sloane,"$3,500,605","1,648",Nov 25,2016
rl352421377,A Man Called Ove,"$3,479,315",194,Sep 30,2016
rl3296626177,The Beatles: Eight Days a Week - The Touring Years,"$2,930,414",155,Sep 15,2016
rl2826864129,The Eagle Huntress,"$3,169,351",122,Nov 2,2016
rl2289993217,Train to Busan,"$2,129,768",36,Jul 22,2016
rl3749545473,Hidden Figures,"$169,607,287","3,416",Dec 25,2016
rl3799942657,The Handmaiden,"$2,006,788",125,Oct 21,2016
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2016
rl4026631681,Believe,"$890,303",638,Dec 2,2016
rl125732353,Elle,"$2,341,534",209,Nov 11,2016
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2016
rl1149208065,Patriots Day,"$31,886,361","3,120",Dec 21,2016
rl1040287233,Harry & Snowman,"$561,460",25,Sep 30,2016
rl1795261953,I Am Not Madame Bovary,"$436,798",39,Nov 18,2016
rl1694598657,Embrace: The Documentary,"$629,126",77,Sep 19,2016
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2016
rl704742913,The Wasted Times,"$386,540",20,Dec 16,2016
rl1476494849,Christine,"$298,525",57,Oct 14,2016
rl142575105,Silence,"$7,100,177","1,580",Dec 23,2016
rl1644267009,Things to Come,"$388,140",22,Dec 2,2016
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2016
rl375293441,Island of Lemurs: Madagascar,"$11,272,213",302,Apr 4,2016
rl3523315201,The Polar Express,"$765,154",129,Nov 11,2016
rl1585350145,Julieta,"$1,490,948",63,Dec 21,2016
rl3137439233,Tampopo,"$224,097",4,Oct 21,2016
rl2709423617,The Love Witch,"$228,894",22,Nov 11,2016
rl3412362753,The Witness,"$159,305",15,Jun 3,2016
rl1912702465,20th Century Women,"$5,664,764",650,Dec 28,2016
rl1434355201,Neruda,"$939,101",46,Dec 16,2016
rl1820100097,Remember the Goal,"$119,100",77,Aug 26,2016
rl612271617,Seasons,"$150,092",22,Nov 25,2016
rl2474542593,Under the Sun,"$105,036",6,Jul 6,2016
rl654411265,Victor,"$117,755",12,Sep 15,2016
rl2214692353,Best Worst Thing That Ever Could Have Happened...,"$106,986",7,Nov 18,2016
rl738297345,SEED: The Untold Story,"$207,825",35,Aug 22,2016
rl1275168257,Tower,"$101,987",13,Sep 28,2016
rl660702721,Live by Night,"$10,378,555","2,822",Dec 25,2016
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2016
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2016
rl2357102081,Toni Erdmann,"$1,479,387",112,Dec 25,2016
rl604079617,Paterson,"$2,152,738",70,Dec 28,2016
rl3825305089,The Brand New Testament,"$127,910",17,Dec 9,2016
rl385975809,Do Not Resist,"$72,791",8,Sep 30,2016
rl4215506433,A Monster Calls,"$3,740,823","1,523",Dec 23,2016
rl1979811329,Fire at Sea,"$120,933",7,Sep 18,2016
rl1146979841,Journey to the South Pacific,"$7,653,913",19,Nov 27,2016
rl302089729,The Battle of Algiers,"$56,853",7,Oct 7,2016
rl956335617,My Annoying Brother,"$51,996",2,Dec 23,2016
rl1862370817,Mifune: The Last Samurai,"$62,279",9,Nov 25,2016
rl91719169,To the Arctic 3D,"$14,560,838",52,Apr 20,2016
rl4135486977,The Greasy Strangler,"$45,878",11,Oct 7,2016
rl67208705,Tanna,"$46,654",10,Sep 16,2016
rl4160849409,Off the Rails,"$34,249",3,Nov 18,2016
rl2843641345,Paths of the Soul,"$31,747",3,May 13,2016
rl2239727105,"Kill Me, Deadly","$36,027",3,Apr 1,2016
rl3934225921,No Home Movie,"$32,757",5,Feb 18,2016
rl939558401,Master,"$597,251",39,Dec 30,2016
rl4219373057,Kaili Blues,"$32,164",4,May 20,2016
rl1820231169,The Eyes of My Mother,"$27,099",17,Dec 2,2016
rl2483127809,The Hill Chris Climbed: The Gridiron Heroes Story,"$23,487",5,Apr 15,2016
rl2440988161,The Seasons In Quincy: Four Portraits of John Berger,"$28,456",2,Aug 31,2016
rl3380512257,The Black Dove,"$22,517",3,Aug 12,2016
rl3414066689,This Last Lonely Place,"$20,507",4,Aug 12,2016
rl989955585,Never,"$20,431",4,Aug 19,2016
rl1853785601,The Romans,"$19,705",3,May 27,2016
rl1291945473,Peter and the Farm,"$18,123",8,Nov 4,2016
rl889292289,New World Order,"$20,205",3,Sep 23,2016
rl4043408897,The Lion in Winter,"$18,177",2,Dec 16,2016
rl2600568321,Always Shine,"$17,102",15,Nov 25,2016
rl1107396097,The Fiancé,"$23,986",4,Nov 11,2016
rl1593935361,The Comedian,"$1,659,002",848,Dec 9,2016
rl1140884993,On the Map,"$17,099",4,Nov 25,2016
rl1803453953,Harry Benson: Shoot First,"$18,092",6,Dec 9,2016
rl2751563265,National Bird,"$10,656",8,Nov 11,2016
rl486639105,Made in France,"$9,956",2,Sep 23,2016
rl2499905025,NightLights,"$21,147",6,Aug 29,2016
rl1342277121,Land of Mine,"$435,266",40,Dec 16,2016
rl2869003777,Magnus,"$8,944",6,Nov 18,2016
rl4261512705,Ocean Waves,"$87,738",17,Dec 28,2016
rl2952889857,Spices of Liberty,"$13,463",2,Oct 21,2016
rl134252033,Hunter Gatherer,"$19,462",21,Nov 18,2016
rl3875636737,Chosen,"$9,283",3,Dec 16,2016
rl3808527873,The Bad Kids,"$6,226",6,Dec 16,2016
rl3338765825,The Loving Story,"$3,518",4,Nov 1,2016
rl1501464065,From the East,"$8,540",1,Apr 17,2016
rl526288385,The Lovely Month of May,"$55,038",3,Sep 13,2016
rl3976300033,The Ghosts of Johnson Woods,"$3,000",2,Dec 2,2016
rl989890049,Marius/Fanny/César,"$24,787",1,Jan 4,2016
rl3574040065,Far from Vietnam,"$8,132",1,Aug 28,2016
rl242714113,Tosca's Kiss,"$18,236",2,Jun 6,2016
rl2708702721,Star Wars: Episode VIII - The Last Jedi,"$620,181,382","4,232",Dec 15,2017
rl2959312385,Thor: Ragnarok,"$315,058,289","4,080",Nov 3,2017
rl1129088513,Justice League,"$229,024,295","4,051",Nov 17,2017
rl3983050241,Coco,"$209,726,015","3,987",Nov 22,2017
rl256280065,Get Out,"$176,040,665","3,143",Feb 24,2017
rl3095234049,Jumanji: Welcome to the Jungle,"$404,515,480","3,849",Dec 20,2017
rl1719567873,Wonder,"$132,422,809","3,519",Nov 17,2017
rl0034305,Daddy's Home 2,"$104,029,443","3,575",Nov 10,2017
rl2407302657,Murder on the Orient Express,"$102,826,543","3,354",Nov 10,2017
rl1434224129,Kingsman: The Golden Circle,"$100,229,647","4,038",Sep 22,2017
rl444564993,Blade Runner 2049,"$92,054,159","4,058",Oct 6,2017
rl3238102529,A Bad Moms Christmas,"$72,110,659","3,615",Nov 1,2017
rl343770625,Pitch Perfect 3,"$104,897,530","3,468",Dec 22,2017
rl1968408065,Ferdinand,"$84,410,380","3,630",Dec 15,2017
rl1700234753,The Greatest Showman,"$174,340,174","3,342",Dec 20,2017
rl1149076993,The Star,"$40,852,824","2,976",Nov 17,2017
rl2169865729,Geostorm,"$33,700,160","3,246",Oct 20,2017
rl1023575553,Lady Bird,"$48,958,273","1,557",Nov 3,2017
rl4278224385,"Three Billboards Outside Ebbing, Missouri","$54,513,740","1,726",Nov 10,2017
rl620856833,Victoria & Abdul,"$22,245,070","1,060",Sep 22,2017
rl1602127361,Only the Brave,"$18,343,983","2,577",Oct 20,2017
rl570525185,Darkest Hour,"$56,468,410","1,733",Nov 22,2017
rl1979942401,The Disaster Artist,"$21,120,616","1,010",Dec 1,2017
rl628917761,Downsizing,"$24,449,754","2,668",Dec 22,2017
rl3540026881,The Shape of Water,"$63,859,435","2,341",Dec 1,2017
rl3246228993,Father Figures,"$17,501,244","2,902",Dec 22,2017
rl3775104513,All the Money in the World,"$25,113,707","2,123",Dec 25,2017
rl3758327297,"Roman J. Israel, Esq.","$11,962,778","1,669",Nov 17,2017
rl16811521,Marshall,"$10,051,659",821,Oct 13,2017
rl1711441409,Let There Be Light,"$7,233,471",774,Oct 27,2017
rl1601144321,Same Kind of Different as Me,"$6,423,605","1,362",Oct 20,2017
rl1124238849,Loving Vincent,"$6,735,118",218,Sep 22,2017
rl2290058753,Just Getting Started,"$6,069,605","2,161",Dec 8,2017
rl235111937,The Man Who Invented Christmas,"$5,676,486",720,Nov 22,2017
rl2416150017,Molly's Game,"$28,780,744","1,708",Dec 25,2017
rl3003352577,The Florida Project,"$5,904,366",229,Oct 6,2017
rl4252861953,A Beautiful Planet,"$15,650,615",155,Apr 29,2017
rl486901249,Tiger Zinda Hai,"$5,560,921",299,Dec 22,2017
rl3087042049,Call Me by Your Name,"$18,095,701",914,Nov 24,2017
rl1141016065,"I, Tonya","$30,014,539","1,450",Dec 8,2017
rl3590358529,The Post,"$81,903,458","2,851",Dec 22,2017
rl2013431297,Youth,"$1,891,956",35,Dec 15,2017
rl2684519937,Jane,"$1,723,379",96,Oct 20,2017
rl2701297153,Wonder Wheel,"$1,404,061",536,Dec 1,2017
rl2466416129,My Friend Dahmer,"$1,361,611",110,Nov 3,2017
rl2651031041,The Square,"$1,502,347",70,Oct 27,2017
rl570656257,Wonderstruck,"$1,060,377",261,Oct 20,2017
rl1761838593,Columbus,"$1,017,107",63,Aug 4,2017
rl788694529,Walk With Me,"$726,726",61,Aug 11,2017
rl3422717441,Along With the Gods: The Two Worlds,"$1,908,823",35,Dec 22,2017
rl2751628801,Faces Places,"$953,717",42,Oct 6,2017
rl2399372801,Novitiate,"$580,346",163,Oct 27,2017
rl1778615809,Dolores,"$555,309",33,Sep 1,2017
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2017
rl587433473,Phantom Thread,"$21,198,205","1,186",Dec 25,2017
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2017
rl1146979841,Journey to the South Pacific,"$7,653,913",19,Nov 27,2017
rl375293441,Island of Lemurs: Madagascar,"$11,272,213",302,Apr 4,2017
rl2097513985,Dunkirk,"$1,695,119",53,Dec 1,2017
rl2550302209,God's Own Country,"$335,609",13,Oct 24,2017
rl2348975617,Tom of Finland,"$378,296",12,Oct 13,2017
rl3506603521,1945,"$1,006,193",19,Nov 1,2017
rl822445569,The Breadwinner,"$312,381",43,Nov 17,2017
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2017
rl1694598657,Embrace: The Documentary,"$629,126",77,Sep 19,2017
rl3808593409,Bombshell: The Hedy Lamarr Story,"$820,300",36,Nov 24,2017
rl1694664193,Ex Libris: New York Public Library,"$158,192",15,Sep 13,2017
rl1829078529,The Ex-File 3: The Return of The Exes,"$838,959",24,Dec 29,2017
rl486770177,Chavela,"$148,666",14,Oct 4,2017
rl788891137,The Other Side of Hope,"$183,943",11,Dec 1,2017
rl2567079425,Thelma,"$147,391",39,Nov 10,2017
rl252020225,The Thousand Faces of Dunjia,"$122,865",27,Dec 15,2017
rl1459783169,Big Sonia,"$212,471",4,Nov 17,2017
rl1409517057,The Fencer,"$95,952",7,Jul 21,2017
rl956466689,BPM (Beats Per Minute),"$125,189",20,Oct 20,2017
rl3640755713,Aida's Secrets,"$98,468",9,Oct 20,2017
rl2265089537,Hostiles,"$29,819,114","2,934",Dec 22,2017
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2017
rl3993142785,Bill Nye: Science Guy,"$74,909",9,Oct 27,2017
rl91719169,To the Arctic 3D,"$14,560,838",52,Apr 20,2017
rl2147714561,Happy End,"$301,718",20,Dec 22,2017
rl1845659137,The Paris Opera,"$55,482",9,Oct 18,2017
rl2147649025,The Divine Order,"$76,277",9,Oct 27,2017
rl2969732609,Just One Drop,"$60,078",6,Sep 22,2017
rl369460737,Quest,"$47,807",3,Dec 1,2017
rl1409451521,Rat Film,"$35,195",4,Sep 15,2017
rl839222785,On the Beach at Night Alone,"$37,489",3,Nov 17,2017
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2017
rl1443005953,Signature Move,"$31,551",2,Sep 29,2017
rl4026697217,Brimstone & Glory,"$32,059",8,Oct 27,2017
rl3489826305,Wait for Your Laugh,"$73,585",5,Nov 3,2017
rl3758261761,The Crime of Monsieur Lange,"$36,438",3,Nov 17,2017
rl2265155073,30 Years of Garbage: The Garbage Pail Kids Story,"$27,739",2,Aug 11,2017
rl1594000897,Nocturama,"$30,157",90,Aug 11,2017
rl889357825,Bronx Gothic,"$27,151",4,Jul 14,2017
rl2080540161,Saving Brinton,"$56,218",10,Sep 17,2017
rl1577223681,Spettacolo,"$32,494",5,Sep 8,2017
rl4194534913,The Lucky Man,"$25,015",3,Dec 21,2017
rl4244801025,The Sacrifice,"$61,018",4,Oct 20,2017
rl872580609,Escapes,"$17,778",4,Jul 28,2017
rl2164491777,The Leisure Seeker,"$3,226,443",353,Dec 15,2017
rl2952955393,Charged: The Eduardo Garcia Story,"$15,920",3,Oct 4,2017
rl285574657,In the Fade,"$321,011",35,Dec 27,2017
rl2063959553,Birdboy: The Forgotten Children,"$38,786",9,Dec 15,2017
rl1526957569,Song Of Granite,"$16,182",7,Nov 15,2017
rl1879279105,Last Men in Aleppo,"$14,637",5,May 5,2017
rl872777217,Porto,"$15,126",2,Nov 17,2017
rl755336705,Shadowman,"$13,498",4,Dec 1,2017
rl2801960449,Permanent,"$12,847",8,Dec 15,2017
rl1392674305,In Search of Fellini,"$12,772",3,Sep 15,2017
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2017
rl0165377,Félicité,"$12,433",5,Oct 27,2017
rl1443137025,Dying to Know: Ram Dass & Timothy Leary,"$16,397",3,Jan 23,2017
rl218465793,Koroshiya 1,"$20,285",4,Nov 10,2017
rl1912833537,Miss Kiet's Children,"$9,384",2,Dec 13,2017
rl2281866753,Bad Lucky Goat,"$5,088",4,Oct 13,2017
rl526288385,The Lovely Month of May,"$55,038",3,Sep 13,2017
rl201491969,In Between,"$107,977",8,Jan 5,2017
rl201623041,"Intent to Destroy: Death, Denial & Depiction","$18,340",2,Dec 4,2017
rl3976300033,The Ghosts of Johnson Woods,"$3,000",2,Dec 2,2017
rl3075966465,The Grinch,"$270,620,950","4,141",Nov 9,2018
rl2734720513,Venom,"$213,515,506","4,250",Oct 5,2018
rl2164360705,A Star Is Born,"$215,288,866","3,904",Oct 5,2018
rl3108800001,Aquaman,"$335,061,807","4,184",Dec 21,2018
rl3439363585,Bohemian Rhapsody,"$216,428,042","4,000",Nov 2,2018
rl2742978049,Ralph Breaks the Internet,"$201,091,711","4,017",Nov 21,2018
rl1157858817,Crazy Rich Asians,"$174,532,921","3,865",Aug 15,2018
rl1342342657,Halloween,"$159,342,015","3,990",Oct 19,2018
rl1534625281,Fantastic Beasts: The Crimes of Grindelwald,"$159,555,901","4,163",Nov 16,2018
rl1594197505,Creed II,"$115,715,889","3,752",Nov 21,2018
rl879986177,Spider-Man: Into the Spider-Verse,"$190,241,310","3,813",Dec 14,2018
rl3263137281,Mary Poppins Returns,"$171,958,438","4,090",Dec 19,2018
rl419661313,Smallfoot,"$83,240,103","4,131",Sep 28,2018
rl3909125633,Night School,"$77,339,130","3,019",Sep 28,2018
rl2139063809,Bumblebee,"$127,195,589","3,597",Dec 21,2018
rl1157793281,The House with a Clock in Its Walls,"$68,549,695","3,592",Sep 21,2018
rl235243009,Instant Family,"$67,363,237","3,426",Nov 16,2018
rl4077356545,The Mule,"$103,804,407","3,329",Dec 14,2018
rl3657664001,The Nutcracker and the Four Realms,"$54,858,851","3,766",Nov 2,2018
rl1862567425,BlacKkKlansman,"$49,275,340","1,914",Aug 10,2018
rl1107330561,First Man,"$44,936,545","3,640",Oct 12,2018
rl3355477505,Widows,"$42,402,632","2,803",Nov 16,2018
rl805799425,Green Book,"$85,080,171","2,648",Nov 16,2018
rl2147583489,Robin Hood,"$30,824,628","2,827",Nov 21,2018
rl4026828289,The Hate U Give,"$29,719,483","2,375",Oct 5,2018
rl4194665985,Second Act,"$39,282,227","2,607",Dec 21,2018
rl2130740737,Holmes & Watson,"$30,573,626","2,780",Dec 25,2018
rl1409779201,Vice,"$47,836,282","2,534",Dec 25,2018
rl1325696513,The Favourite,"$34,366,783","1,554",Nov 23,2018
rl4278289921,Mortal Engines,"$15,951,040","3,103",Dec 14,2018
rl3556869633,The Possession of Hannah Grace,"$14,837,422","2,298",Nov 30,2018
rl2164753921,Free Solo,"$17,541,090",483,Sep 28,2018
rl1292142081,The Old Man & the Gun,"$11,277,120","1,042",Sep 28,2018
rl3171059201,Mary Queen of Scots,"$16,468,499","1,052",Dec 7,2018
rl2264958465,Welcome to Marwen,"$10,763,520","1,911",Dec 21,2018
rl3825567233,The Wife,"$9,601,092",541,Aug 17,2018
rl184976897,They Shall Not Grow Old,"$17,956,913","1,335",Dec 17,2018
rl1023706625,Beautiful Boy,"$7,649,973",776,Oct 12,2018
rl50693633,Can You Ever Forgive Me?,"$8,803,865",555,Oct 19,2018
rl3154281985,Boy Erased,"$6,788,692",672,Nov 2,2018
rl4110910977,Once Upon a Deadpool,"$6,100,309","1,566",Dec 12,2018
rl2114225665,Pandas,"$7,574,012",35,Apr 6,2018
rl687900161,Sgt. Stubby: An American Hero,"$4,015,935","1,633",Apr 13,2018
rl0296449,Indivisible,"$3,511,417",830,Oct 26,2018
rl4252861953,A Beautiful Planet,"$15,650,615",155,Apr 29,2018
rl1393001985,If Beale Street Could Talk,"$14,915,773","1,018",Dec 14,2018
rl2466678273,Simmba,"$5,102,129",301,Dec 28,2018
rl3792143873,The Fall of the American Empire,"$2,178,460",73,Jun 29,2018
rl403146241,Ben Is Back,"$3,703,184",598,Dec 7,2018
rl2567407105,At Eternity's Gate,"$2,294,915",178,Nov 16,2018
rl1359316481,On the Basis of Sex,"$24,622,687","1,957",Dec 25,2018
rl2617542145,A Private War,"$1,633,208",865,Nov 2,2018
rl2533787137,Made for More,"$2,999,134",703,Aug 2,2018
rl1208387073,Racetime,"$1,875,283",86,Dec 7,2018
rl738690561,Shoplifters,"$3,313,513",144,Nov 23,2018
rl1309115905,Maria By Callas,"$1,267,301",149,Nov 2,2018
rl386500097,Qué León,"$2,607,916",86,Nov 29,2018
rl3389490689,Wildlife,"$1,050,616",105,Oct 19,2018
rl3104212481,Kedarnath,"$901,131",113,Dec 7,2018
rl2533852673,Tea With the Dames,"$889,343",71,Sep 21,2018
rl939951617,Border,"$771,930",74,Oct 26,2018
rl3506603521,1945,"$1,006,193",19,Nov 1,2018
rl1627817473,Mirai,"$812,794",780,Nov 29,2018
rl4060579329,Vox Lux,"$727,119",325,Dec 7,2018
rl1644660225,Burning,"$718,991",27,Oct 26,2018
rl84313601,A Cool Fish,"$551,876",36,Nov 16,2018
rl2969863681,Anna and the Apocalypse,"$545,597",138,Nov 30,2018
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2018
rl4194797057,Jane and Emma,"$380,030",29,Oct 12,2018
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2018
rl3053946369,Studio 54,"$199,767",14,Oct 5,2018
rl2936440321,Owaranai hito: Miyazaki Hayao,"$187,320",377,Dec 13,2018
rl375293441,Island of Lemurs: Madagascar,"$11,272,213",302,Apr 4,2018
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2018
rl3355739649,Cold War,"$4,580,048",270,Dec 21,2018
rl1409713665,Swing Kids,"$222,001",21,Dec 21,2018
rl1426556417,Destroyer,"$1,533,324",235,Dec 25,2018
rl4228154881,Capernaum,"$1,661,096",136,Dec 14,2018
rl3339159041,Wings of Desire,"$123,830",4,Oct 19,2018
rl3624371713,The World Before Your Feet,"$268,644",11,Nov 21,2018
rl1846117889,Amazing Grace,"$4,450,456",263,Dec 7,2018
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2018
rl2349106689,Filmworker,"$102,609",17,May 11,2018
rl1443333633,El Angel,"$109,608",11,Nov 9,2018
rl2416346625,Airpocalypse,"$105,678",21,Dec 21,2018
rl3523708417,Stan & Ollie,"$5,470,235",754,Dec 28,2018
rl0624129,A Breath Away,"$77,987",12,Aug 10,2018
rl2080867841,Becoming Astrid,"$120,486",16,Nov 23,2018
rl1694926337,The House That Jack Built,"$87,993",32,Dec 14,2018
rl302417409,Chef Flynn,"$68,407",10,Nov 9,2018
rl1124566529,"Monrovia, Indiana","$63,944",14,Oct 26,2018
rl285705729,I Am Not A Witch,"$50,868",8,Sep 7,2018
rl1309246977,Indian Horse,"$2,097,362",9,Apr 13,2018
rl1191675393,"Hale County This Morning, This Evening","$112,282",8,Sep 14,2018
rl151422465,Divide and Conquer,"$38,510",16,Dec 7,2018
rl1879475713,For Those Who Don't Read Me,"$36,506",6,Nov 23,2018
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2018
rl1141343745,"No Date, No Signature","$36,444",3,Aug 1,2018
rl3087500801,Liyana,"$44,045",4,Oct 10,2018
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2018
rl3825698305,Horn from the Heart: The Paul Butterfield Story,"$58,597",2,Oct 17,2018
rl3976693249,Senso,"$27,723",2,Oct 26,2018
rl1980139009,Swimming with Men,"$24,708",31,Dec 7,2018
rl1225164289,Take Point,"$112,386",25,Dec 27,2018
rl1146979841,Journey to the South Pacific,"$7,653,913",19,Nov 27,2018
rl2651227649,The Last Resort,"$158,646",13,Dec 21,2018
rl91719169,To the Arctic 3D,"$14,560,838",52,Apr 20,2018
rl2701559297,Heading Home: The Tale of Team Israel,"$207,533",7,Dec 14,2018
rl419857921,Life and Nothing More,"$24,358",6,Oct 24,2018
rl1812366849,The Charmer,"$26,167",3,Dec 5,2018
rl336037377,Narcissister Organ Player,"$15,334",4,Nov 7,2018
rl1946584577,Detour,"$16,172",1,Nov 30,2018
rl2919728641,Return of the Hero,"$37,108",3,Aug 30,2018
rl134645249,Tyrel,"$21,456",5,Dec 7,2018
rl3926361601,The Samuel Project,"$161,565",2,Sep 28,2018
rl3355936257,Sicilian Ghost Story,"$15,285",3,Nov 30,2018
rl1040614913,Un traductor,"$13,509",2,Oct 19,2018
